tenure,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,MonthlyCharges,TotalCharges,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,PaperlessBilling_Yes,Churn_Yes,senior_citizen_Yes,internet_service_Yes,multiple_lines,DSL,Fiber optic,Month-to-month,One year,Two year,Bank transfer (automatic),Credit card (automatic),Electronic check,Mailed check
19,0,0,0,0,0,0,0,387.7,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
44,0,0,0,0,0,0,0,845.25,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,0,1,0,0,1,1,2,560.6,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
58,1,1,1,1,0,0,2,4230.25,1,1,1,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0
62,1,1,0,0,0,0,2,4983.05,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,0,0
70,0,1,1,1,1,1,1,4113.15,0,1,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0
1,0,0,0,0,0,0,0,25.7,0,0,0,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1
10,1,1,1,1,0,1,1,521.0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
26,0,0,0,0,0,0,0,471.85,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0
66,0,1,0,0,0,1,2,5976.9,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,1,0,0
7,0,0,0,0,0,0,2,506.9,0,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
51,0,1,0,1,0,0,2,4299.75,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
72,1,1,1,1,1,0,2,7548.6,1,1,1,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0
65,0,0,0,0,0,0,0,1654.75,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
2,0,0,0,0,0,0,1,80.35,1,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
70,1,1,0,1,0,0,1,4551.5,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,0,0,0
72,0,1,1,1,1,1,2,6227.5,1,1,0,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
1,0,0,0,0,0,0,0,20.05,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,1,0,0,0,0,2,76.4,0,1,0,1,1,1,1,1,0,0,1,1,0,0,0,0,0,1
5,0,0,1,0,1,1,2,514.0,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
3,0,0,0,0,0,0,0,57.5,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
58,0,0,0,0,0,0,0,1474.35,1,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
22,1,0,0,0,0,1,1,880.2,1,1,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,1
33,0,1,0,0,1,1,2,3270.25,1,1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,0,0
1,0,0,0,0,0,0,2,69.95,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
54,0,0,0,0,0,0,2,3919.15,1,1,0,1,0,0,1,1,1,0,1,1,0,0,1,0,0,0
72,0,1,0,0,1,1,2,7285.7,1,1,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
1,0,0,0,0,1,1,2,93.3,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
3,0,0,1,0,0,0,1,169.05,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
72,1,1,1,1,0,1,2,7658.3,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
72,1,1,1,0,1,1,2,5959.3,0,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
54,0,0,1,0,1,1,2,5295.7,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
59,0,1,0,1,1,1,2,4693.2,0,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,1,0
54,1,1,0,0,1,0,1,3512.9,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0
60,0,0,1,0,1,0,2,5231.2,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
60,0,1,1,1,1,1,1,3603.45,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
3,0,0,0,0,0,0,2,217.45,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
69,1,0,0,0,1,1,2,6875.35,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,0
1,0,0,0,0,0,0,0,19.25,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
50,1,0,0,0,1,0,1,2021.35,1,1,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
56,0,0,0,0,1,1,1,2564.95,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
60,1,0,0,1,1,1,2,5611.75,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0
69,1,0,1,1,1,1,2,7610.1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,0,1
1,0,0,0,0,0,1,1,35.05,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1
1,0,1,0,0,0,0,2,73.0,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
3,0,0,0,0,0,0,0,45.75,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
60,0,1,0,1,1,1,2,4543.95,1,1,1,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
13,0,0,1,1,0,0,1,450.4,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
62,0,0,0,0,0,0,0,1297.35,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
45,1,1,0,0,0,1,2,4442.75,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0
25,0,0,1,1,1,1,1,1423.15,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
44,0,0,1,1,1,1,2,4378.35,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1,0,0,0
2,0,0,0,0,0,0,1,74.2,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,1
33,0,1,1,0,0,0,2,2716.3,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,1,0,0
1,0,0,0,0,0,0,2,70.1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
22,0,0,0,0,0,0,0,450.65,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
35,0,0,1,1,0,0,1,1175.85,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,1
29,0,0,0,0,0,0,0,558.8,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
27,1,0,1,0,0,0,2,2220.1,1,1,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
54,0,1,1,1,0,0,1,3283.05,1,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
2,0,0,0,0,0,0,2,142.35,0,0,0,1,1,1,1,1,0,0,1,1,0,0,0,0,1,0
57,0,0,0,0,1,0,2,4939.25,1,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
62,1,1,1,1,0,0,2,4237.5,1,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
15,0,0,0,0,0,0,0,335.95,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0
2,0,0,0,0,0,0,0,33.2,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
70,0,0,1,1,1,1,2,7188.5,0,1,0,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
21,0,0,0,0,0,0,1,926.25,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
23,0,0,0,1,0,0,1,1119.35,0,0,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
6,0,0,0,0,0,0,0,116.6,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,0,0,0,0,0,0,0,68.8,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3,1,0,1,0,1,1,2,287.4,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
23,0,0,0,0,1,1,2,2341.55,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
26,1,0,0,1,1,1,1,1362.85,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
8,0,0,0,0,0,0,0,163.6,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
26,0,0,0,0,0,1,2,2254.2,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
2,0,1,0,0,0,0,2,145.15,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
67,1,1,1,1,1,1,2,7752.3,1,0,0,1,0,1,0,1,1,0,1,0,0,1,0,1,0,0
71,0,0,0,0,1,1,2,6585.35,0,1,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0
59,1,1,1,1,0,1,2,4786.1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
39,0,0,1,0,1,1,2,3835.55,1,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
21,0,0,0,0,0,0,0,397.0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,0,0,0,0,0,0,19.7,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
48,0,0,0,0,0,0,0,1027.25,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
31,1,1,1,0,0,1,1,1580.1,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0
64,1,1,1,1,1,1,2,7222.75,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,1,0
46,0,1,0,0,0,0,2,3769.7,1,1,1,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
52,0,0,1,1,1,1,2,4233.95,0,0,0,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0
67,0,0,0,0,0,0,0,1680.25,0,1,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1
67,0,1,0,0,0,0,1,3725.5,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,0
5,0,0,0,0,0,0,2,413.65,0,0,0,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
71,0,1,1,1,1,1,2,7707.7,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0
9,0,0,0,0,1,0,2,714.15,0,0,0,1,1,1,0,1,0,0,1,1,0,0,1,0,0,0
26,1,1,0,0,0,1,2,2497.2,0,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
71,1,1,1,1,1,1,2,8309.55,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,0,0,0
32,0,0,0,0,0,0,0,601.55,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2,0,0,0,0,0,0,2,139.25,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
71,0,0,0,0,0,0,0,1888.25,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
60,1,0,1,0,0,1,1,2773.9,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
55,0,0,1,0,1,1,2,5409.75,0,0,0,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
54,1,1,0,1,1,1,2,5643.4,1,0,0,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0
2,0,0,1,0,1,1,2,197.7,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
6,0,0,0,0,0,0,2,401.3,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
48,1,1,1,0,0,1,2,3238.4,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0
63,0,0,0,0,0,0,0,1573.05,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1
1,0,1,0,0,0,0,2,79.15,1,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
12,0,0,0,0,0,0,0,235.8,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
54,0,0,0,0,0,0,0,1364.75,1,1,0,0,1,0,1,1,0,1,0,1,0,0,1,0,0,0
30,0,0,1,1,1,0,1,1985.15,0,1,1,1,1,0,0,1,0,1,0,0,1,0,0,0,1,0
30,0,0,0,0,0,0,0,655.85,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0
4,0,0,0,0,1,0,2,303.15,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,1,0
40,0,0,1,1,1,1,2,4335.2,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,1,0,0
9,0,0,0,1,0,0,2,647.5,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
17,1,0,0,1,1,0,2,1574.45,0,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
62,0,1,1,0,0,1,1,2748.7,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
28,0,1,0,1,1,0,2,2483.65,1,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0
70,1,1,1,1,1,1,2,6367.2,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0
46,0,1,1,1,1,1,2,4904.2,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
23,0,0,1,0,0,1,2,2044.95,0,1,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,1
47,1,0,1,1,0,0,1,1794.8,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
68,1,1,1,0,1,1,2,7173.15,1,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
60,0,0,1,1,1,1,2,6441.4,0,0,0,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0
67,0,1,0,1,1,1,2,7039.05,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
14,0,0,0,1,1,1,2,921.4,0,0,0,1,1,0,0,1,0,1,0,1,0,0,0,0,1,0
57,0,0,0,0,0,0,2,4018.35,1,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
55,1,0,0,0,1,1,2,5448.6,0,1,1,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1
1,0,0,0,0,0,0,0,20.25,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
1,0,0,0,1,0,0,1,49.9,1,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
23,0,0,1,1,1,0,2,2085.45,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
13,1,0,0,0,1,1,2,1358.85,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
47,0,1,1,0,1,1,2,5135.15,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
38,0,0,0,0,0,0,0,730.1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
38,0,0,0,0,0,0,2,2869.85,0,1,0,1,1,1,1,1,1,0,1,1,0,0,1,0,0,0
2,0,1,0,0,0,0,1,118.25,0,0,0,1,1,0,1,1,1,1,0,1,0,0,0,1,0,0
1,0,0,0,1,0,0,1,49.25,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,1,0,0
15,0,0,0,0,0,0,2,1108.6,1,1,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0
26,0,0,0,0,0,0,2,1815.65,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,1,0,0
35,0,0,0,0,0,0,0,730.4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
3,0,0,0,0,0,0,0,75.45,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1
50,0,1,0,1,1,1,2,5071.05,1,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,1,0
42,1,0,1,0,0,1,2,4014.6,1,1,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
10,1,0,0,1,0,0,1,568.85,1,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
61,1,1,0,1,0,1,2,5860.7,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0,0,0
68,1,1,0,1,1,1,2,7279.35,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,1,0,0
10,1,0,1,0,1,1,2,1064.95,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
65,1,1,1,0,0,0,2,5769.6,1,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,1,0
72,1,0,1,1,1,1,2,5886.85,0,1,1,1,1,0,0,1,0,1,0,0,0,1,1,0,0,0
55,0,1,0,1,0,0,2,4238.45,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,20.3,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1
7,0,0,1,1,0,1,1,418.3,0,0,0,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
2,0,0,0,0,0,0,2,136.05,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,0,1
9,1,0,0,0,0,0,2,708.2,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
27,0,0,0,0,0,0,0,788.55,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,0,0
7,0,0,1,0,1,1,2,700.85,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
64,0,1,1,1,0,1,2,4378.8,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,1
70,1,0,1,1,0,1,1,3442.8,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0
2,0,0,0,0,1,1,2,181.7,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
67,1,1,0,1,1,1,2,7171.7,1,0,0,1,1,0,1,1,0,0,1,0,0,1,0,0,1,0
45,0,1,0,0,1,0,2,4016.85,0,0,0,1,1,1,0,1,1,0,1,1,0,0,0,1,0,0
24,0,0,0,0,0,0,0,553.0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
4,0,0,0,0,0,0,0,96.85,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
44,0,0,1,0,1,1,2,4122.9,1,1,1,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0
72,0,0,0,0,0,0,0,1482.3,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1
1,0,1,0,0,0,0,2,74.3,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,1,0,0
66,0,0,0,0,0,0,0,1240.8,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0
1,0,1,0,1,0,1,1,44.65,1,0,0,0,1,1,0,1,0,1,0,1,0,0,0,0,0,1
13,1,0,0,0,0,1,2,1095.3,1,1,1,1,0,1,0,1,0,0,1,1,0,0,0,0,1,0
10,0,1,0,0,0,0,2,788.8,1,0,0,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
65,0,1,1,0,1,1,2,6578.55,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,19.55,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
38,1,1,1,1,1,0,2,2802.3,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
23,1,0,1,1,0,0,1,857.75,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
10,0,0,0,0,0,0,0,184.4,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
4,0,1,0,0,1,1,2,364.55,1,0,1,1,1,1,0,1,1,0,1,1,0,0,0,0,1,0
72,1,0,1,1,1,1,2,6093.3,1,1,1,1,1,0,0,1,1,1,0,0,0,1,0,1,0,0
35,0,1,0,1,0,0,1,1861.1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,1,0
1,0,0,0,0,0,0,0,20.4,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1
58,0,0,0,0,0,0,0,1079.65,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
70,0,1,1,1,1,1,2,7475.1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0
38,0,1,1,0,1,1,2,2862.55,1,1,1,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0
60,0,1,0,0,1,1,1,3069.45,0,1,1,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
26,1,1,0,0,1,0,2,2349.8,1,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
8,1,1,0,1,0,0,1,469.25,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
41,0,0,1,1,1,1,2,4213.35,1,1,1,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
36,0,1,0,0,1,0,2,3301.05,0,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
54,0,0,1,1,0,1,1,3529.95,1,0,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0
71,0,1,1,0,1,1,2,7723.7,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0
55,0,0,0,0,0,0,2,4144.9,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
72,1,1,0,0,0,0,1,4265.0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,1,0,0,0
3,1,0,0,1,0,0,1,154.65,0,0,1,1,1,1,0,1,0,1,0,1,0,0,0,0,0,1
54,0,1,1,0,0,0,1,3246.45,0,1,1,1,1,0,0,1,1,1,0,0,0,1,1,0,0,0
72,1,1,1,1,1,1,2,8337.45,1,1,1,1,1,0,0,1,1,0,1,0,0,1,1,0,0,0
52,1,0,1,1,1,1,2,5731.4,1,0,0,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0
60,1,0,0,0,1,1,2,6176.6,0,0,0,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
39,0,0,1,0,1,1,1,1905.4,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
15,0,0,0,0,1,0,1,931.9,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
69,0,0,1,1,1,1,2,7348.8,1,0,0,1,1,1,0,1,1,0,1,0,0,1,1,0,0,0
43,0,0,0,0,0,0,0,776.25,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1
63,1,1,1,1,1,0,2,5243.05,0,0,0,1,0,0,1,1,1,1,0,0,1,0,1,0,0,0
2,0,0,0,0,0,0,2,141.65,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0
72,1,1,1,1,1,1,2,7679.65,0,1,1,1,1,0,0,1,0,0,1,0,0,1,1,0,0,0
32,0,0,1,0,0,1,2,2954.5,0,1,1,1,1,1,0,1,1,0,1,1,0,0,1,0,0,0
40,0,0,0,0,0,0,0,1006.9,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
58,1,1,0,0,1,0,1,2540.1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
67,1,0,0,1,1,0,1,3097.2,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
51,1,0,0,0,0,0,2,3807.35,0,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
31,0,0,1,1,1,1,2,2484.0,1,1,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1
69,1,1,0,0,0,0,2,5785.65,1,1,0,1,1,0,1,1,1,0,1,1,0,0,0,1,0,0
32,0,0,0,1,0,0,2,2619.15,1,1,0,1,1,0,0,1,1,0,1,0,1,0,0,0,1,0
21,1,1,0,1,1,0,2,1524.85,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
52,1,0,1,0,0,0,1,2790.65,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
72,0,0,0,0,0,0,0,1784.5,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0
72,0,1,1,0,1,1,1,3937.45,0,1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,1,0
52,1,0,1,0,0,1,1,2276.1,1,1,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0
41,0,0,0,1,0,0,1,2029.05,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0
41,0,0,0,0,0,0,0,802.35,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
6,0,0,0,0,0,0,2,418.4,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1
67,1,1,1,1,0,0,2,4653.25,1,1,1,1,1,0,0,1,1,1,0,0,1,0,0,1,0,0
16,0,0,0,0,0,0,0,275.9,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
17,0,0,0,0,0,0,0,343.45,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
35,1,1,1,0,0,0,1,2130.45,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,1
58,0,0,0,0,0,0,0,1191.4,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
1,0,0,1,0,0,0,1,50.5,1,0,0,1,1,1,0,1,0,1,0,1,0,0,0,0,1,0
52,0,1,1,1,1,0,1,2554.0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
70,1,0,1,1,1,1,2,5589.45,0,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0
19,0,0,0,0,0,0,0,467.7,0,1,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0
1,0,0,0,0,0,0,2,74.4,1,0,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
35,1,0,1,1,1,1,2,3756.45,0,1,1,1,1,0,0,1,0,0,1,1,0,0,0,0,1,0
32,0,0,1,0,1,1,2,3334.9,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,0,1,0
17,1,0,0,1,0,0,1,920.5,0,1,1,1,1,0,0,1,0,1,0,1,0,0,0,1,0,0
67,0,1,0,0,0,0,1,3431.75,0,1,1,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
9,0,0,0,0,0,0,0,150.35,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
31,0,1,0,1,1,1,2,2587.7,1,0,1,1,1,1,0,1,1,1,0,0,1,0,0,0,0,1
4,1,0,0,0,1,0,2,367.95,1,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0
58,1,1,0,1,0,0,2,5125.75,1,1,1,1,1,0,1,1,1,0,1,0,1,0,1,0,0,0
60,1,0,1,1,1,1,2,4801.1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
58,0,0,1,1,1,1,2,6219.6,1,0,0,1,1,1,0,1,1,0,1,0,1,0,0,0,1,0
1,0,0,0,0,0,0,0,19.55,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1
27,0,0,0,0,0,0,0,550.1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1
66,1,1,1,1,1,1,2,7862.25,1,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0,1,0
15,1,0,0,0,1,0,2,1242.2,1,0,0,1,1,0,0,1,1,0,1,1,0,0,1,0,0,0
47,0,0,1,0,1,1,2,4871.05,1,1,0,1,1,1,1,1,1,0,1,1,0,0,0,0,1,0
41,1,0,0,0,0,0,2,3190.65,0,0,0,1,1,0,0,1,1,0,1,1,0,0,0,1,0,0
59,0,0,0,0,1,1,1,2666.75,1,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0
